level_type;atcunit_code;sector_code;atc_type;sector_area;perimeter;num_vertices;centroid_lat;centroid_lon;capacity;date_from;date_to;approximation_route;lowest_bound;highest_bound;ground;ceiling;from_ground_to_ceiling;volume_with_steps;volume_lowest_highest;volume_airblocks_avg;num_airblocks_avg;num_fluxes;all_attitudesIN;all_attitudesOUT;attitude_cruise_cruise;attitude_cruise_descend_comb;attitude_cruise_climb_comb;attitude_decent_descend;attitude_climb_climb;attitude_descend_climb_comb;sum_nFlights;max_nFlights;avg_nFlights;median_nFlights;std_nFlights;percentile25_nFlights;percentile75_nFlights;sum_avgTimeInRoute;max_avgTimeInRoute;median_avgTimeInRoute;std_avgTimeInRoute;sum_avgTimeInRoute_divided_num_flight;percentile25_avgTimeInRoute;percentile75_avgTimeInRoute;all_latIN_fluxes;all_lngIN_fluxes;all_latOUT_fluxes;all_lngOUT_fluxes;avg_latIN_fluxes;avg_lngIN_fluxes;avg_latOUT_fluxes;avg_lngOUT_fluxes;num_interacting_fluxes;num_interacting_fluxes_type_0;num_interacting_fluxes_type_1;num_interacting_fluxes_type_2;num_interacting_fluxes_type_3;avg_interacting_type;median_interacting_type;max_num_flights_interacting_fluxes_type_1;avg_num_flights_interacting_fluxes_type_1;median_num_flights_interacting_fluxes_type_1;std_num_flights_interacting_fluxes_type_1;percentile25_num_flights_interacting_fluxes_type_1;percentile75_num_flights_interacting_fluxes_type_1;max_num_flights_interacting_fluxes_type_2;avg_num_flights_interacting_fluxes_type_2;median_num_flights_interacting_fluxes_type_2;std_num_flights_interacting_fluxes_type_2;percentile25_num_flights_interacting_fluxes_type_2;percentile75_num_flights_interacting_fluxes_type_2;max_num_flights_interacting_fluxes_type_3;avg_num_flights_interacting_fluxes_type_3;median_num_flights_interacting_fluxes_type_3;std_num_flights_interacting_fluxes_type_3;percentile25_num_flights_interacting_fluxes_type_3;percentile75_num_flights_interacting_fluxes_type_3;max_avg_time_route_type_1_combined;sum_avg_time_route_type_1_divided_num_flight_combined;median_avg_time_route_type_1_combined;std_avg_time_route_type_1_combined;percentile25_avg_time_route_type_1_combined;percentile75_avg_time_route_type_1_combined;max_avg_time_route_type_2_combined;sum_avg_time_route_type_2_divided_num_flight_combined;median_avg_time_route_type_2_combined;std_avg_time_route_type_2_combined;percentile25_avg_time_route_type_2_combined;percentile75_avg_time_route_type_2_combined;max_avg_time_route_type_3_combined;sum_avg_time_route_type_3_divided_num_flight_combined;median_avg_time_route_type_3_combined;std_avg_time_route_type_3_combined;percentile25_avg_time_route_type_3_combined;percentile75_avg_time_route_type_3_combined;max_complexity_type_None;sum_complexity_type_None;median_complexity_type_None;std_complexity_type_None;percentile25_complexity_type_None;percentile75_complexity_type_None;max_complexity_type_1;sum_complexity_type_1;median_complexity_type_1;std_complexity_type_1;percentile25_complexity_type_1;percentile75_complexity_type_1;max_complexity_type_2;sum_complexity_type_2;median_complexity_type_2;std_complexity_type_2;percentile25_complexity_type_2;percentile75_complexity_type_2;max_complexity_type_3;sum_complexity_type_3;median_complexity_type_3;std_complexity_type_3;percentile25_complexity_type_3;percentile75_complexity_type_3;max_harmonic_complexity_type_None;sum_harmonic_complexity_type_None;median_harmonic_complexity_type_None;std_harmonic_complexity_type_None;percentile25_harmonic_complexity_type_None;percentile75_harmonic_complexity_type_None;max_harmonic_complexity_type_1;sum_harmonic_complexity_type_1;median_harmonic_complexity_type_1;std_harmonic_complexity_type_1;percentile25_harmonic_complexity_type_1;percentile75_harmonic_complexity_type_1;max_harmonic_complexity_type_2;sum_harmonic_complexity_type_2;median_harmonic_complexity_type_2;std_harmonic_complexity_type_2;percentile25_harmonic_complexity_type_2;percentile75_harmonic_complexity_type_2;max_harmonic_complexity_type_3;sum_harmonic_complexity_type_3;median_harmonic_complexity_type_3;std_harmonic_complexity_type_3;percentile25_harmonic_complexity_type_3;percentile75_harmonic_complexity_type_3;max_complexity;sum_complexity;median_complexity;std_complexity;percentile25_complexity;percentile75_complexity;max_harmonic_complexity;sum_harmonic_complexity;median_harmonic_complexity;std_harmonic_complexity;percentile25_harmonic_complexity;percentile75_harmonic_complexity;avg_occ_w1;Q25_occ_w1;median_occ_w1;Q75_occ_w1;avg_ent_w1;Q25_ent_w1;median_ent_w1;Q75_ent_w1;avg_occ_w5;Q25_occ_w5;median_occ_w5;Q75_occ_w5;avg_ent_w5;Q25_ent_w5;median_ent_w5;Q75_ent_5;avg_occ_w10;Q25_occ_w10;median_occ_w10;Q75_occ_w10;avg_ent_w10;Q25_ent_w10;median_ent_w10;Q75_ent_w10;avg_ent_w60;Q25_ent_w60;median_ent_w60;Q75_ent_w60;max_occupancyInWindow_1;max_entriesInWindow_1;max_occupancyInWindow_5;max_entriesInWindow_5;max_occupancyInWindow_10;max_entriesInWindow_10;max_entriesInWindow_60
Sector;GCCC;GCCCAAC;Área;23568332247.039444;627975.1979198025;9;27.83333396911621;-14.66666698455811;38;2021-08-12;2022-01-21;1;0;125;1;0;0;0;29460.415308799307;29460.41530879929;1.0;45.0;['CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'CRUISE', 'CRUISE', 'CRUISE', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB'];['DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB'];3.0;10.0;7.0;10.0;11.0;4.0;91144.0;14306.0;2025.4222222222224;134.0;3462.223;74.0;2929.0;31956.0;1626.0;635.0;372.471;425.34505378171445;418.0;907.0;[29.020862, 28.920437, 28.476905, 28.475247, 28.519972, 29.139217, 28.147641, 28.206805, 28.621908, 28.939368, 29.403231, 29.509837, 28.696178, 29.012597, 28.839445, 28.446542, 28.060649, 28.925797, 28.458766, 28.492671, 28.888686, 28.996199, 28.942319, 28.89785, 28.808054, 28.011654, 28.87026, 28.195388, 28.410997, 29.020244, 28.610539, 28.175026, 28.149564, 29.172462, 28.899387, 28.508338, 28.974323, 28.972131, 28.461771, 28.452719, 28.482579, 28.942454, 28.919036, 28.481161, 28.977563];[-13.634009, -13.612846, -13.851076, -13.850338, -13.657465, -13.106347, -14.614744, -14.497011, -13.474161, -14.076038, -13.909262, -13.434158, -13.296726, -14.132737, -13.510555, -14.827772, -14.607675, -13.65049, -13.860592, -13.847153, -13.628288, -13.562929, -13.657957, -13.613245, -14.292237, -14.671238, -14.249008, -14.380759, -14.814611, -14.056868, -13.494206, -14.719516, -14.375678, -13.211864, -13.60139, -13.835331, -13.595225, -13.596596, -13.869691, -13.863763, -13.8532, -13.655678, -13.650039, -13.873362, -13.679112];[28.126119, 28.476226, 28.89326, 28.151732, 28.350392, 28.92692, 28.101502, 28.488554, 28.452719, 28.992724, 28.990516, 28.999824, 28.533371, 28.945463, 29.420928, 28.945463, 27.998238, 28.183257, 28.932413, 28.14562, 29.440977, 29.454149, 28.885777, 29.027726, 28.939692, 28.474253, 28.945463, 28.452719, 29.01423, 29.006271, 28.452719, 28.529991, 28.040686, 28.85733, 29.000325, 28.84476, 29.370806, 29.1027, 28.368505, 28.942107, 28.701661, 28.915592, 28.797261, 28.64444, 29.410412];[-14.757261, -13.835536, -13.632631, -14.691053, -13.867144, -13.567665, -14.682458, -13.888751, -13.863763, -13.635055, -13.633662, -13.589439, -13.806492, -13.605226, -13.5774, -13.605226, -14.654925, -14.717969, -13.61208, -14.707017, -13.574784, -13.037507, -14.602944, -13.088994, -13.709103, -13.916546, -13.605226, -13.863763, -13.671678, -13.64361, -13.863763, -13.904569, -14.610497, -13.644959, -13.128033, -13.677609, -13.575382, -13.572942, -14.118093, -13.976266, -13.787156, -14.104564, -13.856407, -14.341742, -13.787707];28.700772866666664;-13.894509911111111;28.74835095555556;-13.879879933333331;81.0;3.0;0.0;14.0;67.0;2.827;3.0;0.0;0.0;0.0;0.0;0.0;0.0;14306.0;1013.0714285714286;90.0;2837.9;46.0;228.5;14306.0;1721.44776119403;103.0;2880.935;28.0;2929.0;0.0;0.0;0.0;0.0;0.0;0.0;2448.0;263.1140367554841;1513.0;549.434;952.0;1812.0;2897.0;814.3103437115585;1709.0;436.789;1267.5;1841.0;25313769.0;912117278.0;801840.0;6939477.533;212121.0;9973622.0;0.0;0.0;0.0;0.0;0.0;0.0;18210940.0;86992140.0;425868.0;5494099.534;145324.0;2544696.0;25313769.0;825125138.0;3886222.0;7092450.768;235095.75;10358238.75;0.012069444461938;0.8080986494117137;0.0048892561288971;0.002;0.004;0.006;0.0;0.0;0.0;0.0;0.0;0.0;0.0088722858700229;0.1522799436917609;0.0052662003593508;0.002;0.004;0.006;0.012069444461938;0.6558187057199527;0.0048309765656836;0.002;0.004;0.006;112363187.0;2649359694.0;12510402.0;32265551.372;995935.25;36164108.25;0.0539529051258602;2.27201600454338;0.0250253304157525;0.01;0.02;0.03;2.619047619047619;2.0;3.0;3.0;0.0;0.0;0.0;0.0;3.5714285714285716;3.0;3.0;4.0;0.6666666666666666;0.0;1.0;1.0;4.904761904761905;4.0;5.0;6.0;1.9523809523809523;2.0;2.0;2.0;14.666666666666666;12.0;13.0;18.0;11;2;13;6;15;10;40
Sector;GCCC;GCCCAAC;Área;23566950475.33754;627960.4492357383;9;27.83333396911621;-14.66666698455811;38;2022-01-21;2022-12-13;1;0;125;1;0;0;0;29458.688094171925;29458.688094171925;1.0;45.0;['CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'CRUISE', 'CRUISE', 'CRUISE', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB'];['DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB'];3.0;10.0;7.0;10.0;11.0;4.0;91144.0;14306.0;2025.4222222222224;134.0;3462.223;74.0;2929.0;31956.0;1626.0;635.0;372.471;425.34505378171445;418.0;907.0;[29.020862, 28.920437, 28.476905, 28.475247, 28.519972, 29.139217, 28.147641, 28.206805, 28.621908, 28.939368, 29.403231, 29.509837, 28.696178, 29.012597, 28.839445, 28.446542, 28.060649, 28.925797, 28.458766, 28.492671, 28.888686, 28.996199, 28.942319, 28.89785, 28.808054, 28.011654, 28.87026, 28.195388, 28.410997, 29.020244, 28.610539, 28.175026, 28.149564, 29.172462, 28.899387, 28.508338, 28.974323, 28.972131, 28.461771, 28.452719, 28.482579, 28.942454, 28.919036, 28.481161, 28.977563];[-13.634009, -13.612846, -13.851076, -13.850338, -13.657465, -13.106347, -14.614744, -14.497011, -13.474161, -14.076038, -13.909262, -13.434158, -13.296726, -14.132737, -13.510555, -14.827772, -14.607675, -13.65049, -13.860592, -13.847153, -13.628288, -13.562929, -13.657957, -13.613245, -14.292237, -14.671238, -14.249008, -14.380759, -14.814611, -14.056868, -13.494206, -14.719516, -14.375678, -13.211864, -13.60139, -13.835331, -13.595225, -13.596596, -13.869691, -13.863763, -13.8532, -13.655678, -13.650039, -13.873362, -13.679112];[28.126119, 28.476226, 28.89326, 28.151732, 28.350392, 28.92692, 28.101502, 28.488554, 28.452719, 28.992724, 28.990516, 28.999824, 28.533371, 28.945463, 29.420928, 28.945463, 27.998238, 28.183257, 28.932413, 28.14562, 29.440977, 29.454149, 28.885777, 29.027726, 28.939692, 28.474253, 28.945463, 28.452719, 29.01423, 29.006271, 28.452719, 28.529991, 28.040686, 28.85733, 29.000325, 28.84476, 29.370806, 29.1027, 28.368505, 28.942107, 28.701661, 28.915592, 28.797261, 28.64444, 29.410412];[-14.757261, -13.835536, -13.632631, -14.691053, -13.867144, -13.567665, -14.682458, -13.888751, -13.863763, -13.635055, -13.633662, -13.589439, -13.806492, -13.605226, -13.5774, -13.605226, -14.654925, -14.717969, -13.61208, -14.707017, -13.574784, -13.037507, -14.602944, -13.088994, -13.709103, -13.916546, -13.605226, -13.863763, -13.671678, -13.64361, -13.863763, -13.904569, -14.610497, -13.644959, -13.128033, -13.677609, -13.575382, -13.572942, -14.118093, -13.976266, -13.787156, -14.104564, -13.856407, -14.341742, -13.787707];28.700772866666664;-13.894509911111111;28.74835095555556;-13.879879933333331;81.0;3.0;0.0;14.0;67.0;2.827;3.0;0.0;0.0;0.0;0.0;0.0;0.0;14306.0;1013.0714285714286;90.0;2837.9;46.0;228.5;14306.0;1721.44776119403;103.0;2880.935;28.0;2929.0;0.0;0.0;0.0;0.0;0.0;0.0;2448.0;263.1140367554841;1513.0;549.434;952.0;1812.0;2897.0;814.3103437115585;1709.0;436.789;1267.5;1841.0;25313769.0;912117278.0;801840.0;6939477.533;212121.0;9973622.0;0.0;0.0;0.0;0.0;0.0;0.0;18210940.0;86992140.0;425868.0;5494099.534;145324.0;2544696.0;25313769.0;825125138.0;3886222.0;7092450.768;235095.75;10358238.75;0.012069444461938;0.8080986494117137;0.0048892561288971;0.002;0.004;0.006;0.0;0.0;0.0;0.0;0.0;0.0;0.0088722858700229;0.1522799436917609;0.0052662003593508;0.002;0.004;0.006;0.012069444461938;0.6558187057199527;0.0048309765656836;0.002;0.004;0.006;112363187.0;2649359694.0;12510402.0;32265551.372;995935.25;36164108.25;0.0539529051258602;2.27201600454338;0.0250253304157525;0.01;0.02;0.03;3.3700305810397553;3.0;3.0;4.0;0.0;0.0;0.0;0.0;4.538226299694189;4.0;4.0;5.0;0.9724770642201835;1.0;1.0;1.0;6.01223241590214;5.0;6.0;7.0;2.382262996941896;2.0;2.0;3.0;17.0;15.0;17.0;19.0;14;5;17;8;22;12;44
Sector;GCCC;GCCCACW;Área;49677641218.9267;994869.4959380778;10;28.2913875579834;-16.66250038146973;35;2021-08-12;2022-01-21;1;0;245;1;0;0;1;121710.22098637042;114768.24757200842;3.0;29.0;['CLIMB', 'CLIMB', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'CRUISE', 'CRUISE', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CLIMB', 'CLIMB', 'CLIMB'];['DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'CLIMB', 'CLIMB', 'CLIMB'];2.0;8.0;7.0;7.0;3.0;2.0;7069.0;2817.0;243.7586206896552;74.0;520.507;38.0;214.0;19210.0;1327.0;634.0;347.925;399.7863832051787;429.0;916.0;[28.102745, 28.626652, 28.429937, 27.541857, 28.000672, 29.98689, 28.580148, 28.704464, 29.205737, 28.010332, 29.992514, 28.211016, 28.068361, 27.809648, 28.485959, 27.843513, 28.657926, 28.650761, 28.46847, 28.234462, 28.484826, 28.697374, 27.901879, 28.530934, 28.841267, 28.001004, 28.630021, 28.648945, 28.096023];[-16.820378, -17.755617, -17.358792, -16.834369, -16.619995, -16.124963, -16.619016, -17.198904, -16.731998, -16.604765, -16.413328, -17.171696, -16.804787, -17.841613, -16.627518, -17.85677, -17.699908, -17.712676, -16.858959, -17.07038, -16.872217, -17.201895, -16.609797, -16.606451, -17.071501, -16.595746, -17.749619, -17.715907, -16.853806];[28.626652, 28.285367, 28.092899, 27.946999, 28.000501, 29.500434, 28.596054, 28.134342, 28.591399, 28.009147, 29.466376, 28.514926, 28.489374, 27.669009, 28.230204, 28.507506, 28.28447, 28.560552, 27.841268, 28.587635, 28.593621, 28.071056, 27.819402, 28.593379, 28.134537, 28.006241, 28.561489, 29.277264, 28.44349];[-17.755617, -16.949327, -16.845598, -16.702963, -16.635806, -16.315948, -17.707775, -16.918443, -17.7005, -16.630614, -16.333942, -16.525138, -16.615964, -16.61401, -17.12045, -16.610712, -16.962347, -16.627526, -17.846563, -17.694619, -17.703974, -16.807153, -17.842171, -17.703596, -16.918859, -16.654953, -16.634128, -16.812973, -16.667197];28.4635978275862;-17.034599000000004;28.39433079310345;-16.995133310344826;93.0;3.0;0.0;0.0;93.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.0;274.9247311827957;90.0;567.521;43.0;242.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.0;1701.7535656970715;1557.0;376.116;1268.0;1804.0;4888282.0;142132750.0;495992.0;941437.777;181804.0;931612.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4888282.0;142132750.0;495992.0;941437.777;181804.0;931612.0;0.0099997237459244;0.9363101992577352;0.0048159023048012;0.001;0.004;0.006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0099997237459244;0.9363101992577352;0.0048159023048012;0.001;0.004;0.006;14664846.0;426398250.0;1487976.0;2824313.331;545412.0;2794836.0;0.0299991712377732;2.8089305977732053;0.0144477069144037;0.003;0.012;0.018;1.1428571428571428;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.7619047619047619;2.0;2.0;2.0;0.047619047619047616;0.0;0.0;0.0;2.380952380952381;2.0;2.0;3.0;0.9523809523809523;1.0;1.0;1.0;7.714285714285714;7.0;8.0;8.0;7;3;9;5;10;8;24
Sector;GCCC;GCCCACW;Área;51892572415.37103;1002113.2266706494;12;28.0755558013916;-16.60000038146973;35;2022-01-21;2022-07-14;1;0;245;1;0;0;1;127136.80241765904;119216.5375564772;3.0;29.0;['CLIMB', 'CLIMB', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'CRUISE', 'CRUISE', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CLIMB', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CLIMB', 'CLIMB', 'CLIMB'];['DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'DESCEND', 'CLIMB', 'CLIMB', 'CLIMB'];2.0;8.0;7.0;7.0;3.0;2.0;7069.0;2817.0;243.7586206896552;74.0;520.507;38.0;214.0;19210.0;1327.0;634.0;347.925;399.7863832051787;429.0;916.0;[28.102745, 28.626652, 28.429937, 27.541857, 28.000672, 29.98689, 28.580148, 28.704464, 29.205737, 28.010332, 29.992514, 28.211016, 28.068361, 27.809648, 28.485959, 27.843513, 28.657926, 28.650761, 28.46847, 28.234462, 28.484826, 28.697374, 27.901879, 28.530934, 28.841267, 28.001004, 28.630021, 28.648945, 28.096023];[-16.820378, -17.755617, -17.358792, -16.834369, -16.619995, -16.124963, -16.619016, -17.198904, -16.731998, -16.604765, -16.413328, -17.171696, -16.804787, -17.841613, -16.627518, -17.85677, -17.699908, -17.712676, -16.858959, -17.07038, -16.872217, -17.201895, -16.609797, -16.606451, -17.071501, -16.595746, -17.749619, -17.715907, -16.853806];[28.626652, 28.285367, 28.092899, 27.946999, 28.000501, 29.500434, 28.596054, 28.134342, 28.591399, 28.009147, 29.466376, 28.514926, 28.489374, 27.669009, 28.230204, 28.507506, 28.28447, 28.560552, 27.841268, 28.587635, 28.593621, 28.071056, 27.819402, 28.593379, 28.134537, 28.006241, 28.561489, 29.277264, 28.44349];[-17.755617, -16.949327, -16.845598, -16.702963, -16.635806, -16.315948, -17.707775, -16.918443, -17.7005, -16.630614, -16.333942, -16.525138, -16.615964, -16.61401, -17.12045, -16.610712, -16.962347, -16.627526, -17.846563, -17.694619, -17.703974, -16.807153, -17.842171, -17.703596, -16.918859, -16.654953, -16.634128, -16.812973, -16.667197];28.4635978275862;-17.034599000000004;28.39433079310345;-16.995133310344826;93.0;3.0;0.0;0.0;93.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2817.0;274.9247311827957;90.0;567.521;43.0;242.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2559.0;1701.7535656970715;1557.0;376.116;1268.0;1804.0;4888282.0;142132750.0;495992.0;941437.777;181804.0;931612.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4888282.0;142132750.0;495992.0;941437.777;181804.0;931612.0;0.0099997237459244;0.9363101992577352;0.0048159023048012;0.001;0.004;0.006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0099997237459244;0.9363101992577352;0.0048159023048012;0.001;0.004;0.006;14664846.0;426398250.0;1487976.0;2824313.331;545412.0;2794836.0;0.0299991712377732;2.8089305977732053;0.0144477069144037;0.003;0.012;0.018;1.36;1.0;1.0;2.0;0.0;0.0;0.0;0.0;2.0742857142857143;2.0;2.0;2.0;0.05142857142857143;0.0;0.0;0.0;2.76;2.0;3.0;3.0;1.0285714285714285;1.0;1.0;1.0;8.154285714285715;7.0;8.0;9.0;9;3;10;6;12;8;28
